Word	start_frame	end_frame	chunk	interval_id
just	33.0	34.0	282	cmu0000005890
had	34.0	36.0	282	cmu0000005890
his	36.0	39.0	282	cmu0000005890
first	39.0	40.0	282	cmu0000005890
trip	40.0	43.0	282	cmu0000005890
to	43.0	46.0	282	cmu0000005890
France	46.0	52.0	282	cmu0000005890
and	52.0	58.0	282	cmu0000005890
at	58.0	60.0	282	cmu0000005890
the	60.0	61.0	282	cmu0000005890
end	61.0	63.0	282	cmu0000005890
of	63.0	66.0	282	cmu0000005890
his	66.0	67.0	282	cmu0000005890
visit	67.0	73.0	282	cmu0000005890
do	73.0	75.0	282	cmu0000005890
you	75.0	75.0	282	cmu0000005890
say	75.0	78.0	282	cmu0000005890
that	78.0	79.0	282	cmu0000005890
you	79.0	81.0	282	cmu0000005890
shake	81.0	84.0	282	cmu0000005890
hands	84.0	88.0	282	cmu0000005890
with	88.0	94.0	282	cmu0000005890
French	94.0	100.0	282	cmu0000005890
president	100.0	103.0	282	cmu0000005890
Emmanuel	103.0	108.0	282	cmu0000005890
macron	108.0	118.0	282	cmu0000005890
for	118.0	126.0	282	cmu0000005890
a	126.0	127.0	282	cmu0000005890
really	127.0	136.0	282	cmu0000005890
long	136.0	138.0	282	cmu0000005890
time	138.0	144.0	282	cmu0000005890
did	144.0	159.0	282	cmu0000005890
you	159.0	160.0	282	cmu0000005890
say	160.0	162.0	282	cmu0000005890
it	162.0	163.0	282	cmu0000005890
is	163.0	165.0	282	cmu0000005890
pretty	165.0	171.0	282	cmu0000005890
strange	171.0	175.0	282	cmu0000005890
will	175.0	178.0	282	cmu0000005890
enjoy	178.0	181.0	282	cmu0000005890
even	181.0	183.0	282	cmu0000005890
to	183.0	187.0	282	cmu0000005890
this	187.0	189.0	282	cmu0000005890
watch	189.0	192.0	282	cmu0000005890
this	192.0	193.0	282	cmu0000005890
video	193.0	202.0	282	cmu0000005890
what	0.0	32.0	283	cmu0000004750
what	32.0	33.0	283	cmu0000004750
I	33.0	35.0	283	cmu0000004750
said	35.0	41.0	283	cmu0000004750
Carly	41.0	53.0	283	cmu0000004750
would	53.0	56.0	283	cmu0000004750
you	56.0	57.0	283	cmu0000004750
like	57.0	59.0	283	cmu0000004750
to	59.0	60.0	283	cmu0000004750
go	60.0	63.0	283	cmu0000004750
with	63.0	66.0	283	cmu0000004750
the	66.0	68.0	283	cmu0000004750
Tonight	68.0	72.0	283	cmu0000004750
Show	72.0	75.0	283	cmu0000004750
she	75.0	80.0	283	cmu0000004750
said	80.0	83.0	283	cmu0000004750
okay	83.0	134.0	283	cmu0000004750
it	134.0	140.0	283	cmu0000004750
is	140.0	141.0	283	cmu0000004750
so	141.0	146.0	283	cmu0000004750
great	146.0	152.0	283	cmu0000004750
to	152.0	153.0	283	cmu0000004750
have	153.0	156.0	283	cmu0000004750
your	156.0	159.0	283	cmu0000004750
I'm	159.0	161.0	283	cmu0000004750
so	161.0	165.0	283	cmu0000004750
excited	165.0	170.0	283	cmu0000004750
to	170.0	170.0	283	cmu0000004750
see	170.0	171.0	283	cmu0000004750
you	171.0	173.0	283	cmu0000004750
that	173.0	174.0	283	cmu0000004750
I	174.0	179.0	283	cmu0000004750
might	179.0	180.0	283	cmu0000004750
go	180.0	183.0	283	cmu0000004750
into	183.0	185.0	283	cmu0000004750
labor	185.0	265.0	283	cmu0000004750
in	0.0	9.0	284	cmu0000004723
the	9.0	10.0	284	cmu0000004723
Super	10.0	15.0	284	cmu0000004723
Bowl	15.0	65.0	284	cmu0000004723
I	65.0	70.0	284	cmu0000004723
am	70.0	73.0	284	cmu0000004723
finished	73.0	80.0	284	cmu0000004723
yeah	0.0	15.0	285	cmu0000004730
I'm	15.0	20.0	285	cmu0000004730
Groundhog	20.0	26.0	285	cmu0000004730
Day	26.0	27.0	285	cmu0000004730
all	27.0	32.0	285	cmu0000004730
eyes	32.0	35.0	285	cmu0000004730
were	35.0	38.0	285	cmu0000004730
on	38.0	39.0	285	cmu0000004730
Pennsylvania's	39.0	50.0	285	cmu0000004730
Punxsutawney	50.0	54.0	285	cmu0000004730
Phil	54.0	62.0	285	cmu0000004730
but	62.0	68.0	285	cmu0000004730
we've	68.0	69.0	285	cmu0000004730
also	69.0	74.0	285	cmu0000004730
got	74.0	77.0	285	cmu0000004730
our	77.0	78.0	285	cmu0000004730
own	78.0	78.0	285	cmu0000004730
groundhog	78.0	87.0	285	cmu0000004730
here	87.0	92.0	285	cmu0000004730
in	92.0	95.0	285	cmu0000004730
New	95.0	96.0	285	cmu0000004730
York	96.0	96.0	285	cmu0000004730
is	96.0	110.0	285	cmu0000004730
true	110.0	114.0	285	cmu0000004730
his	114.0	117.0	285	cmu0000004730
name	117.0	120.0	285	cmu0000004730
is	120.0	123.0	285	cmu0000004730
Staten	123.0	128.0	285	cmu0000004730
Island	128.0	129.0	285	cmu0000004730
Chuck	129.0	138.0	285	cmu0000004730
is	138.0	155.0	285	cmu0000004730
little	155.0	159.0	285	cmu0000004730
different	159.0	164.0	285	cmu0000004730
than	164.0	165.0	285	cmu0000004730
Phil	165.0	171.0	285	cmu0000004730
Frances	171.0	187.0	285	cmu0000004730
cinnamon	0.0	4.0	286	cmu0000004041
and	4.0	10.0	286	cmu0000004041
winter	10.0	16.0	286	cmu0000004041
spiced	16.0	22.0	286	cmu0000004041
cranberry	22.0	31.0	286	cmu0000004041
Sprite	31.0	35.0	286	cmu0000004041
company	35.0	65.0	286	cmu0000004041
says	65.0	70.0	286	cmu0000004041
they'll	70.0	71.0	286	cmu0000004041
be	71.0	73.0	286	cmu0000004041
available	73.0	80.0	286	cmu0000004041
while	80.0	83.0	286	cmu0000004041
supplies	83.0	89.0	286	cmu0000004041
last	89.0	91.0	286	cmu0000004041
in	91.0	97.0	286	cmu0000004041
based	97.0	100.0	286	cmu0000004041
on	100.0	101.0	286	cmu0000004041
those	101.0	103.0	286	cmu0000004041
flavors	103.0	107.0	286	cmu0000004041
that'll	107.0	113.0	286	cmu0000004041
be	113.0	115.0	286	cmu0000004041
forever	115.0	138.0	286	cmu0000004041
president.	0.0	8.0	287	cmu0000005711
Congrats	8.0	29.0	287	cmu0000005711
tiger	29.0	33.0	287	cmu0000005711
he	33.0	39.0	287	cmu0000005711
won	39.0	42.0	287	cmu0000005711
the	42.0	44.0	287	cmu0000005711
Masters	44.0	45.0	287	cmu0000005711
for	45.0	53.0	287	cmu0000005711
the	53.0	53.0	287	cmu0000005711
first	53.0	59.0	287	cmu0000005711
time	59.0	63.0	287	cmu0000005711
in	63.0	65.0	287	cmu0000005711
nearly	65.0	66.0	287	cmu0000005711
15	66.0	81.0	287	cmu0000005711
years	81.0	83.0	287	cmu0000005711
you	83.0	95.0	287	cmu0000005711
know	95.0	96.0	287	cmu0000005711
what	96.0	99.0	287	cmu0000005711
else	99.0	102.0	287	cmu0000005711
took	102.0	105.0	287	cmu0000005711
years	105.0	110.0	287	cmu0000005711
to	110.0	111.0	287	cmu0000005711
make	111.0	114.0	287	cmu0000005711
a	114.0	114.0	287	cmu0000005711
comeback	114.0	125.0	287	cmu0000005711
Prince's	0.0	7.0	288	cmu0000005106
find	7.0	12.0	288	cmu0000005106
a	12.0	12.0	288	cmu0000005106
new	12.0	13.0	288	cmu0000005106
poll	13.0	18.0	288	cmu0000005106
found	18.0	21.0	288	cmu0000005106
that	21.0	22.0	288	cmu0000005106
America's	22.0	30.0	288	cmu0000005106
favorite	30.0	33.0	288	cmu0000005106
Christmas	33.0	40.0	288	cmu0000005106
movie	40.0	45.0	288	cmu0000005106
is	45.0	49.0	288	cmu0000005106
Rudolph	49.0	61.0	288	cmu0000005106
the	61.0	63.0	288	cmu0000005106
Red-Nosed	63.0	69.0	288	cmu0000005106
Reindeer	69.0	82.0	288	cmu0000005106
America's	82.0	102.0	288	cmu0000005106
least	102.0	106.0	288	cmu0000005106
favorite	106.0	112.0	288	cmu0000005106
is	112.0	112.0	288	cmu0000005106
still	112.0	121.0	288	cmu0000005106
it's	0.0	24.0	289	cmu0000005327
pretty	24.0	25.0	289	cmu0000005327
catchy	25.0	30.0	289	cmu0000005327
and	30.0	39.0	289	cmu0000005327
got	39.0	42.0	289	cmu0000005327
so	42.0	52.0	289	cmu0000005327
many	52.0	54.0	289	cmu0000005327
retweets	54.0	60.0	289	cmu0000005327
at	60.0	63.0	289	cmu0000005327
Trump's	63.0	67.0	289	cmu0000005327
been	67.0	69.0	289	cmu0000005327
trying	69.0	75.0	289	cmu0000005327
out	75.0	78.0	289	cmu0000005327
some	78.0	81.0	289	cmu0000005327
other	81.0	82.0	289	cmu0000005327
Rhymes	82.0	88.0	289	cmu0000005327
check	88.0	106.0	289	cmu0000005327
this	106.0	106.0	289	cmu0000005327
out	106.0	109.0	289	cmu0000005327
of	109.0	111.0	289	cmu0000005327
Elsa	111.0	114.0	289	cmu0000005327
to	114.0	120.0	289	cmu0000005327
is	0.0	3.0	290	cmu0000003898
there	3.0	4.0	290	cmu0000003898
more	4.0	6.0	290	cmu0000003898
movie	6.0	10.0	290	cmu0000003898
news	10.0	13.0	290	cmu0000003898
that	13.0	15.0	290	cmu0000003898
sell	15.0	18.0	290	cmu0000003898
that	18.0	19.0	290	cmu0000003898
the	19.0	22.0	290	cmu0000003898
new	22.0	24.0	290	cmu0000003898
Aladdin	24.0	30.0	290	cmu0000003898
film	30.0	34.0	290	cmu0000003898
is	34.0	36.0	290	cmu0000003898
expected	36.0	42.0	290	cmu0000003898
to	42.0	43.0	290	cmu0000003898
make	43.0	46.0	290	cmu0000003898
at	46.0	46.0	290	cmu0000003898
least	46.0	48.0	290	cmu0000003898
80	48.0	55.0	290	cmu0000003898
million	55.0	60.0	290	cmu0000003898
dollars	60.0	66.0	290	cmu0000003898
this	66.0	67.0	290	cmu0000003898
weekend	67.0	73.0	290	cmu0000003898
when	73.0	84.0	290	cmu0000003898
the	84.0	85.0	290	cmu0000003898
ladder	85.0	88.0	290	cmu0000003898
that	88.0	91.0	290	cmu0000003898
is	91.0	94.0	290	cmu0000003898
like	94.0	96.0	290	cmu0000003898
damn	96.0	100.0	290	cmu0000003898
I	100.0	102.0	290	cmu0000003898
should	102.0	103.0	290	cmu0000003898
have	103.0	105.0	290	cmu0000003898
wished	105.0	108.0	290	cmu0000003898
her	108.0	111.0	290	cmu0000003898
Jasmine	111.0	117.0	290	cmu0000003898
to	117.0	118.0	290	cmu0000003898
sign	118.0	121.0	290	cmu0000003898
a	121.0	121.0	290	cmu0000003898
prenup	121.0	177.0	290	cmu0000003898
check	177.0	183.0	290	cmu0000003898
this	183.0	184.0	290	cmu0000003898
out	184.0	187.0	290	cmu0000003898
this	187.0	189.0	290	cmu0000003898
week	189.0	192.0	290	cmu0000003898
in	192.0	193.0	290	cmu0000003898
Florida	193.0	196.0	290	cmu0000003898
a	196.0	202.0	290	cmu0000003898
weed	202.0	208.0	290	cmu0000003898
dispensary	208.0	210.0	290	cmu0000003898
opened	210.0	222.0	290	cmu0000003898
up	222.0	225.0	290	cmu0000003898
inside	225.0	229.0	290	cmu0000003898
a	229.0	231.0	290	cmu0000003898
former	231.0	235.0	290	cmu0000003898
Taco	235.0	241.0	290	cmu0000003898
Bell	241.0	255.0	290	cmu0000003898
make	255.0	291.0	290	cmu0000003898
sure	291.0	292.0	290	cmu0000003898
they	292.0	295.0	290	cmu0000003898
get	295.0	297.0	290	cmu0000003898
a	297.0	298.0	290	cmu0000003898
lot	298.0	300.0	290	cmu0000003898
of	300.0	301.0	290	cmu0000003898
customers	301.0	307.0	290	cmu0000003898
they	307.0	310.0	290	cmu0000003898
didn't	310.0	313.0	290	cmu0000003898
change	313.0	316.0	290	cmu0000003898
a	316.0	319.0	290	cmu0000003898
single	319.0	322.0	290	cmu0000003898
thing	322.0	376.0	290	cmu0000003898
where's	376.0	384.0	290	cmu0000003898
the	384.0	385.0	290	cmu0000003898
tech	385.0	390.0	290	cmu0000003898
news	390.0	393.0	290	cmu0000003898
I	393.0	396.0	290	cmu0000003898
heard	396.0	397.0	290	cmu0000003898
that	397.0	400.0	290	cmu0000003898
Federal	400.0	406.0	290	cmu0000003898
officials	406.0	412.0	290	cmu0000003898
are	412.0	414.0	290	cmu0000003898
starting	414.0	418.0	290	cmu0000003898
to	418.0	420.0	290	cmu0000003898
crack	420.0	424.0	290	cmu0000003898
down	424.0	426.0	290	cmu0000003898
on	426.0	433.0	290	cmu0000003898
fake	433.0	439.0	290	cmu0000003898
Amazon	439.0	445.0	290	cmu0000003898
reviews.	445.0	466.0	290	cmu0000003898
Lee	466.0	468.0	290	cmu0000003898
a	468.0	469.0	290	cmu0000003898
lot	469.0	471.0	290	cmu0000003898
of	471.0	472.0	290	cmu0000003898
reviews	472.0	477.0	290	cmu0000003898
on	477.0	480.0	290	cmu0000003898
Amazon	480.0	487.0	290	cmu0000003898
or	487.0	489.0	290	cmu0000003898
fake	489.0	495.0	290	cmu0000003898
or	495.0	498.0	290	cmu0000003898
pay	498.0	501.0	290	cmu0000003898
for	501.0	504.0	290	cmu0000003898
usually	504.0	510.0	290	cmu0000003898
you	510.0	513.0	290	cmu0000003898
can	513.0	516.0	290	cmu0000003898
tell	516.0	520.0	290	cmu0000003898
check	520.0	531.0	290	cmu0000003898
it	531.0	532.0	290	cmu0000003898
out	532.0	534.0	290	cmu0000003898
Prince's	534.0	545.0	290	cmu0000003898
is	0.0	56.0	291	cmu0000004327
it	56.0	57.0	291	cmu0000004327
just	57.0	59.0	291	cmu0000004327
me	59.0	62.0	291	cmu0000004327
or	62.0	65.0	291	cmu0000004327
did	65.0	72.0	291	cmu0000004327
he	72.0	74.0	291	cmu0000004327
look	74.0	75.0	291	cmu0000004327
a	75.0	77.0	291	cmu0000004327
lot	77.0	80.0	291	cmu0000004327
like	80.0	83.0	291	cmu0000004327
Jay	83.0	86.0	291	cmu0000004327
Leno	86.0	90.0	291	cmu0000004327
a	90.0	97.0	291	cmu0000004327
Monster	0.0	128.0	292	cmu0000003254
Jam	128.0	134.0	292	cmu0000003254
in	134.0	141.0	292	cmu0000003254
this	141.0	143.0	292	cmu0000003254
next	143.0	146.0	292	cmu0000003254
clip	146.0	150.0	292	cmu0000003254
and	150.0	155.0	292	cmu0000003254
first	0.0	71.0	293	cmu0000005869
a	71.0	72.0	293	cmu0000005869
coffee	72.0	77.0	293	cmu0000005869
cup	77.0	81.0	293	cmu0000005869
now	81.0	83.0	293	cmu0000005869
water	83.0	89.0	293	cmu0000005869
at	89.0	90.0	293	cmu0000005869
this	90.0	92.0	293	cmu0000005869
point	92.0	95.0	293	cmu0000005869
the	95.0	98.0	293	cmu0000005869
Iron	98.0	102.0	293	cmu0000005869
Throne	102.0	104.0	293	cmu0000005869
to	104.0	107.0	293	cmu0000005869
just	107.0	110.0	293	cmu0000005869
have	110.0	111.0	293	cmu0000005869
cup	111.0	116.0	293	cmu0000005869
holders	116.0	135.0	293	cmu0000005869
what	135.0	143.0	293	cmu0000005869
is	143.0	146.0	293	cmu0000005869
putting	146.0	150.0	293	cmu0000005869
my	150.0	152.0	293	cmu0000005869
bear	152.0	156.0	293	cmu0000005869
in	156.0	159.0	293	cmu0000005869
underwear.	159.0	191.0	293	cmu0000005869
I	191.0	195.0	293	cmu0000005869
guess	195.0	198.0	293	cmu0000005869
we	198.0	201.0	293	cmu0000005869
were	201.0	203.0	293	cmu0000005869
just	203.0	206.0	293	cmu0000005869
one	206.0	209.0	293	cmu0000005869
episode	209.0	212.0	293	cmu0000005869
away	212.0	216.0	293	cmu0000005869
from	216.0	219.0	293	cmu0000005869
being	219.0	221.0	293	cmu0000005869
introduced	221.0	227.0	293	cmu0000005869
to	227.0	228.0	293	cmu0000005869
Lord	228.0	233.0	293	cmu0000005869
Duncan	233.0	239.0	293	cmu0000005869
and	239.0	240.0	293	cmu0000005869
Lady	240.0	245.0	293	cmu0000005869
Gatorade	245.0	291.0	293	cmu0000005869
let	291.0	306.0	293	cmu0000005869
me	306.0	308.0	293	cmu0000005869
see	308.0	309.0	293	cmu0000005869
the	309.0	311.0	293	cmu0000005869
scene	311.0	318.0	293	cmu0000005869
who	0.0	34.0	294	cmu0000004333
stars	34.0	45.0	294	cmu0000004333
in	45.0	46.0	294	cmu0000004333
the	46.0	49.0	294	cmu0000004333
new	49.0	52.0	294	cmu0000004333
film	52.0	55.0	294	cmu0000004333
Fast	55.0	66.0	294	cmu0000004333
and	66.0	69.0	294	cmu0000004333
Furious	69.0	76.0	294	cmu0000004333
presents	76.0	84.0	294	cmu0000004333
Hobbs	84.0	90.0	294	cmu0000004333
and	90.0	93.0	294	cmu0000004333
Shaw	93.0	94.0	294	cmu0000004333
meanwhile	94.0	114.0	294	cmu0000004333
at	114.0	115.0	294	cmu0000004333
tonight's	115.0	121.0	294	cmu0000004333
debate	121.0	123.0	294	cmu0000004333
it	123.0	129.0	294	cmu0000004333
was	129.0	132.0	294	cmu0000004333
slow	132.0	135.0	294	cmu0000004333
and	135.0	138.0	294	cmu0000004333
serious	138.0	144.0	294	cmu0000004333
presents	144.0	150.0	294	cmu0000004333
Biden	150.0	154.0	294	cmu0000004333
and,	154.0	160.0	294	cmu0000004333
it's	160.0	186.0	294	cmu0000004333
right	186.0	189.0	294	cmu0000004333
tonight	189.0	190.0	294	cmu0000004333
was	190.0	193.0	294	cmu0000004333
part	193.0	198.0	294	cmu0000004333
two	198.0	199.0	294	cmu0000004333
of	199.0	201.0	294	cmu0000004333
the	201.0	202.0	294	cmu0000004333
democratic	202.0	210.0	294	cmu0000004333
debate	210.0	216.0	294	cmu0000004333
featuring	216.0	222.0	294	cmu0000004333
Joe	222.0	223.0	294	cmu0000004333
Biden	223.0	231.0	294	cmu0000004333
Kamala	231.0	237.0	294	cmu0000004333
Harris	237.0	243.0	294	cmu0000004333
and	243.0	244.0	294	cmu0000004333
eight	244.0	252.0	294	cmu0000004333
other	252.0	255.0	294	cmu0000004333
candidates	255.0	261.0	294	cmu0000004333
were	261.0	264.0	294	cmu0000004333
like	264.0	265.0	294	cmu0000004333
oh	265.0	267.0	294	cmu0000004333
my	267.0	270.0	294	cmu0000004333
God	270.0	271.0	294	cmu0000004333
so	271.0	274.0	294	cmu0000004333
close	274.0	277.0	294	cmu0000004333
to	277.0	279.0	294	cmu0000004333
Jo-Ann,	279.0	309.0	294	cmu0000004333
I've	309.0	315.0	294	cmu0000004333
been	315.0	316.0	294	cmu0000004333
up	316.0	318.0	294	cmu0000004333
for	318.0	319.0	294	cmu0000004333
2	319.0	322.0	294	cmu0000004333
days	322.0	324.0	294	cmu0000004333
in	324.0	328.0	294	cmu0000004333
6	328.0	333.0	294	cmu0000004333
hours	333.0	339.0	294	cmu0000004333
this	339.0	343.0	294	cmu0000004333
round	343.0	351.0	294	cmu0000004333
of	351.0	351.0	294	cmu0000004333
debates	351.0	358.0	294	cmu0000004333
is	358.0	360.0	294	cmu0000004333
finally	360.0	367.0	294	cmu0000004333
done	367.0	370.0	294	cmu0000004333
was	370.0	385.0	294	cmu0000004333
actually	385.0	390.0	294	cmu0000004333
nice	390.0	399.0	294	cmu0000004333
change-of-pace	399.0	405.0	294	cmu0000004333
usually	405.0	415.0	294	cmu0000004333
when	415.0	417.0	294	cmu0000004333
people	417.0	418.0	294	cmu0000004333
watch	418.0	423.0	294	cmu0000004333
6	423.0	426.0	294	cmu0000004333
hours	426.0	430.0	294	cmu0000004333
of	430.0	430.0	294	cmu0000004333
CNN	430.0	438.0	294	cmu0000004333
it	438.0	439.0	294	cmu0000004333
needs	439.0	444.0	294	cmu0000004333
our	444.0	444.0	294	cmu0000004333
flight	444.0	447.0	294	cmu0000004333
was	447.0	450.0	294	cmu0000004333
cancelled	450.0	483.0	294	cmu0000004333
this	483.0	490.0	294	cmu0000004333
is	490.0	492.0	294	cmu0000004333
the	492.0	492.0	294	cmu0000004333
last	492.0	495.0	294	cmu0000004333
time	495.0	499.0	294	cmu0000004333
we'll	499.0	502.0	294	cmu0000004333
see	502.0	504.0	294	cmu0000004333
so	504.0	508.0	294	cmu0000004333
many	508.0	510.0	294	cmu0000004333
candidates	510.0	516.0	294	cmu0000004333
on	516.0	520.0	294	cmu0000004333
the	520.0	520.0	294	cmu0000004333
debate	520.0	525.0	294	cmu0000004333
stage	525.0	531.0	294	cmu0000004333
cuz	531.0	537.0	294	cmu0000004333
going	537.0	538.0	294	cmu0000004333
forward	538.0	544.0	294	cmu0000004333
will	544.0	546.0	294	cmu0000004333
be	546.0	546.0	294	cmu0000004333
harder	546.0	550.0	294	cmu0000004333
to	550.0	552.0	294	cmu0000004333
qualify	552.0	559.0	294	cmu0000004333
until	559.0	576.0	294	cmu0000004333
now	576.0	579.0	294	cmu0000004333
getting	579.0	582.0	294	cmu0000004333
on	582.0	583.0	294	cmu0000004333
stage	583.0	586.0	294	cmu0000004333
like	586.0	591.0	294	cmu0000004333
getting	591.0	594.0	294	cmu0000004333
a	594.0	595.0	294	cmu0000004333
job	595.0	598.0	294	cmu0000004333
at	598.0	600.0	294	cmu0000004333
Walmart	600.0	601.0	294	cmu0000004333
next	601.0	609.0	294	cmu0000004333
time	609.0	615.0	294	cmu0000004333
it'll	615.0	622.0	294	cmu0000004333
be	622.0	622.0	294	cmu0000004333
like	622.0	625.0	294	cmu0000004333
getting	625.0	627.0	294	cmu0000004333
a	627.0	628.0	294	cmu0000004333
job	628.0	633.0	294	cmu0000004333
at	633.0	634.0	294	cmu0000004333
Target	634.0	679.0	294	cmu0000004333
so	679.0	685.0	294	cmu0000004333
hard	685.0	690.0	294	cmu0000004333
to	690.0	691.0	294	cmu0000004333
get	691.0	693.0	294	cmu0000004333
out	693.0	760.0	294	cmu0000004333
I	760.0	765.0	294	cmu0000004333
guess	765.0	768.0	294	cmu0000004333
I	768.0	772.0	294	cmu0000004333
saw	772.0	775.0	294	cmu0000004333
that	775.0	778.0	294	cmu0000004333
after	778.0	781.0	294	cmu0000004333
last	781.0	787.0	294	cmu0000004333
night's	787.0	792.0	294	cmu0000004333
debate	792.0	795.0	294	cmu0000004333
Marianne	795.0	805.0	294	cmu0000004333
Williamson	805.0	814.0	294	cmu0000004333
it	814.0	822.0	294	cmu0000004333
was	822.0	823.0	294	cmu0000004333
the	823.0	825.0	294	cmu0000004333
most	825.0	828.0	294	cmu0000004333
Googled	828.0	831.0	294	cmu0000004333
candidate	831.0	843.0	294	cmu0000004333
in	843.0	844.0	294	cmu0000004333
almost	844.0	849.0	294	cmu0000004333
every	849.0	853.0	294	cmu0000004333
state	853.0	856.0	294	cmu0000004333
should	856.0	868.0	294	cmu0000004333
we	868.0	870.0	294	cmu0000004333
get	870.0	871.0	294	cmu0000004333
a	871.0	873.0	294	cmu0000004333
lot	873.0	874.0	294	cmu0000004333
of	874.0	876.0	294	cmu0000004333
attention	876.0	876.0	294	cmu0000004333
cuz	876.0	882.0	294	cmu0000004333
she	882.0	885.0	294	cmu0000004333
has	885.0	886.0	294	cmu0000004333
what	886.0	894.0	294	cmu0000004333
some	894.0	897.0	294	cmu0000004333
people	897.0	901.0	294	cmu0000004333
have	901.0	903.0	294	cmu0000004333
called	903.0	906.0	294	cmu0000004333
a	906.0	909.0	294	cmu0000004333
mystical	909.0	918.0	294	cmu0000004333
way	918.0	919.0	294	cmu0000004333
of	919.0	921.0	294	cmu0000004333
speaking	921.0	945.0	294	cmu0000004333
hear	945.0	951.0	294	cmu0000004333
what	951.0	954.0	294	cmu0000004333
watch	954.0	955.0	294	cmu0000004333
this	955.0	963.0	294	cmu0000004333
now	0.0	61.0	295	cmu0000004944
we	61.0	63.0	295	cmu0000004944
know	63.0	66.0	295	cmu0000004944
what	66.0	67.0	295	cmu0000004944
sound	67.0	76.0	295	cmu0000004944
will	76.0	78.0	295	cmu0000004944
make	78.0	79.0	295	cmu0000004944
when	79.0	82.0	295	cmu0000004944
it	82.0	84.0	295	cmu0000004944
finally	84.0	87.0	295	cmu0000004944
happens	87.0	94.0	295	cmu0000004944
is	94.0	97.0	295	cmu0000004944
like	97.0	186.0	295	cmu0000004944
a	186.0	190.0	295	cmu0000004944
skydiving	190.0	199.0	295	cmu0000004944
instructor	199.0	202.0	295	cmu0000004944
was	202.0	208.0	295	cmu0000004944
like	208.0	211.0	295	cmu0000004944
I	211.0	213.0	295	cmu0000004944
can	213.0	216.0	295	cmu0000004944
you	216.0	217.0	295	cmu0000004944
pray	217.0	220.0	295	cmu0000004944
for	220.0	222.0	295	cmu0000004944
something	222.0	225.0	295	cmu0000004944
else	225.0	228.0	295	cmu0000004944
while	228.0	231.0	295	cmu0000004944
we're	231.0	232.0	295	cmu0000004944
strapped	232.0	238.0	295	cmu0000004944
together	238.0	240.0	295	cmu0000004944
or	240.0	247.0	295	cmu0000004944
is	247.0	249.0	295	cmu0000004944
it	249.0	270.0	295	cmu0000004944
in	270.0	276.0	295	cmu0000004944
the	276.0	277.0	295	cmu0000004944
same	277.0	282.0	295	cmu0000004944
episode	282.0	285.0	295	cmu0000004944
called	285.0	291.0	295	cmu0000004944
and	291.0	292.0	295	cmu0000004944
went	292.0	294.0	295	cmu0000004944
on	294.0	297.0	295	cmu0000004944
for	297.0	303.0	295	cmu0000004944
HomeTown	303.0	312.0	295	cmu0000004944
dates	312.0	318.0	295	cmu0000004944
but	318.0	325.0	295	cmu0000004944
it	325.0	325.0	295	cmu0000004944
seemed	325.0	328.0	295	cmu0000004944
like	328.0	330.0	295	cmu0000004944
Cassie's	330.0	342.0	295	cmu0000004944
Dad	342.0	346.0	295	cmu0000004944
wasn't	346.0	351.0	295	cmu0000004944
that	351.0	354.0	295	cmu0000004944
thrilled	354.0	355.0	295	cmu0000004944
about	355.0	358.0	295	cmu0000004944
him	358.0	364.0	295	cmu0000004944
was	364.0	378.0	295	cmu0000004944
in	378.0	379.0	295	cmu0000004944
what	379.0	381.0	295	cmu0000004944
he	381.0	382.0	295	cmu0000004944
said	382.0	385.0	295	cmu0000004944
about	385.0	394.0	295	cmu0000004944
sit	0.0	6.0	296	cmu0000004508
through	6.0	8.0	296	cmu0000004508
a	8.0	9.0	296	cmu0000004508
4-Hour	9.0	15.0	296	cmu0000004508
show	15.0	20.0	296	cmu0000004508
and	20.0	21.0	296	cmu0000004508
then	21.0	24.0	296	cmu0000004508
say	24.0	26.0	296	cmu0000004508
Awards	26.0	35.0	296	cmu0000004508
don't	35.0	39.0	296	cmu0000004508
matter	39.0	102.0	296	cmu0000004508
Rent-A-Center	102.0	114.0	296	cmu0000004508
new	114.0	117.0	296	cmu0000004508
interview	117.0	125.0	296	cmu0000004508
Secretary	125.0	132.0	296	cmu0000004508
of	132.0	134.0	296	cmu0000004508
State	134.0	137.0	296	cmu0000004508
Mike	137.0	140.0	296	cmu0000004508
Pompeo	140.0	147.0	296	cmu0000004508
was	147.0	153.0	296	cmu0000004508
asked	153.0	156.0	296	cmu0000004508
about	156.0	158.0	296	cmu0000004508
the	158.0	161.0	296	cmu0000004508
Oscars	161.0	165.0	296	cmu0000004508
and	165.0	171.0	296	cmu0000004508
he	171.0	173.0	296	cmu0000004508
said	173.0	176.0	296	cmu0000004508
he	176.0	177.0	296	cmu0000004508
loves	177.0	180.0	296	cmu0000004508
the	180.0	182.0	296	cmu0000004508
band	182.0	186.0	296	cmu0000004508
Queen	186.0	191.0	296	cmu0000004508
which	191.0	206.0	296	cmu0000004508
is	206.0	209.0	296	cmu0000004508
good	209.0	210.0	296	cmu0000004508
cuz	210.0	212.0	296	cmu0000004508
Bohemian	212.0	219.0	296	cmu0000004508
Rhapsody	219.0	224.0	296	cmu0000004508
really	224.0	228.0	296	cmu0000004508
use	228.0	231.0	296	cmu0000004508
that	231.0	233.0	296	cmu0000004508
extra	233.0	236.0	296	cmu0000004508
Mike	236.0	240.0	296	cmu0000004508
Pompeo	240.0	246.0	296	cmu0000004508
