Word	start_frame	end_frame	chunk	interval_id
allowed	352.0	363.0	2880	214530
so	363.0	369.0	2880	214530
racial	369.0	376.0	2880	214530
gerrymandering	376.0	378.0	2880	214530
no	378.0	393.0	2880	214530
partisan	393.0	409.0	2880	214530
gerrymandering	409.0	414.0	2880	214530
okay	414.0	445.0	2880	214530
I	445.0	454.0	2880	214530
just	454.0	456.0	2880	214530
let	456.0	460.0	2880	214530
politicians	460.0	468.0	2880	214530
to	468.0	471.0	2880	214530
be	471.0	472.0	2880	214530
pretty	472.0	480.0	2880	214530
Brazen	480.0	490.0	2880	214530
in	490.0	492.0	2880	214530
a	492.0	493.0	2880	214530
behavior	493.0	501.0	2880	214530
like	501.0	504.0	2880	214530
in	504.0	507.0	2880	214530
North	507.0	516.0	2880	214530
Carolina	516.0	519.0	2880	214530
last	519.0	529.0	2880	214530
year	529.0	532.0	2880	214530
in	532.0	571.0	2880	214530
federal	571.0	574.0	2880	214530
court	574.0	583.0	2880	214530
for	583.0	586.0	2880	214530
racial	586.0	595.0	2880	214530
gerrymandering	595.0	598.0	2880	214530
which	598.0	607.0	2880	214530
is	607.0	609.0	2880	214530
wrong	609.0	612.0	2880	214530
so	612.0	618.0	2880	214530
they	618.0	627.0	2880	214530
had	627.0	631.0	2880	214530
to	631.0	631.0	2880	214530
redraw	631.0	640.0	2880	214530
and	640.0	649.0	2880	214530
while	649.0	651.0	2880	214530
doing	651.0	657.0	2880	214530
it	657.0	658.0	2880	214530
State	658.0	667.0	2880	214530
Rep	667.0	670.0	2880	214530
David	670.0	676.0	2880	214530
Lewis	676.0	681.0	2880	214530
went	681.0	685.0	2880	214530
out	685.0	688.0	2880	214530
of	688.0	691.0	2880	214530
his	691.0	693.0	2880	214530
way	693.0	694.0	2880	214530
to	694.0	699.0	2880	214530
explain	699.0	708.0	2880	214530
the	708.0	712.0	2880	214530
new	712.0	717.0	2880	214530
map	717.0	721.0	2880	214530
would	721.0	729.0	2880	214530
not	729.0	732.0	2880	214530
illegally	732.0	742.0	2880	214530
fuck	742.0	747.0	2880	214530
over	747.0	748.0	2880	214530
minorities	748.0	760.0	2880	214530
it	760.0	766.0	2880	214530
would	766.0	769.0	2880	214530
just	769.0	771.0	2880	214530
legally	771.0	783.0	2880	214530
you	0.0	36.0	2882	106032
are	36.0	37.0	2882	106032
Snow	37.0	45.0	2882	106032
White	45.0	51.0	2882	106032
introducing	51.0	61.0	2882	106032
the	61.0	63.0	2882	106032
dwarfs	63.0	70.0	2882	106032
grumpy	70.0	84.0	2882	106032
sleeping	84.0	96.0	2882	106032
Sneezy	96.0	105.0	2882	106032
fucking	105.0	112.0	2882	106032
awesome	112.0	115.0	2882	106032
big	115.0	120.0	2882	106032
dick	120.0	123.0	2882	106032
cools	123.0	127.0	2882	106032
wolf	127.0	132.0	2882	106032
and	132.0	135.0	2882	106032
the	135.0	136.0	2882	106032
three	136.0	138.0	2882	106032
others	138.0	160.0	2882	106032
I	160.0	168.0	2882	106032
need	168.0	169.0	2882	106032
you	169.0	172.0	2882	106032
up	172.0	174.0	2882	106032
thinking	174.0	183.0	2882	106032
the	183.0	187.0	2882	106032
Breitbart	187.0	193.0	2882	106032
went	193.0	202.0	2882	106032
out	202.0	205.0	2882	106032
of	205.0	207.0	2882	106032
their	207.0	210.0	2882	106032
way	210.0	211.0	2882	106032
to	211.0	214.0	2882	106032
ask	214.0	220.0	2882	106032
a	220.0	220.0	2882	106032
challenging	220.0	228.0	2882	106032
question	228.0	239.0	2882	106032
instead	0.0	1.0	2883	215899
of	1.0	2.0	2883	215899
giving	2.0	5.0	2883	215899
himself	5.0	8.0	2883	215899
tattoos	8.0	20.0	2883	215899
that	20.0	22.0	2883	215899
like	22.0	26.0	2883	215899
I'm	26.0	32.0	2883	215899
drunk	32.0	37.0	2883	215899
I'm	37.0	44.0	2883	215899
going	44.0	49.0	2883	215899
to	49.0	50.0	2883	215899
Krista	50.0	58.0	2883	215899
myself	58.0	67.0	2883	215899
which	67.0	74.0	2883	215899
is	74.0	77.0	2883	215899
a	77.0	94.0	2883	215899
will	0.0	6.0	2884	104286
control	6.0	11.0	2884	104286
the	11.0	14.0	2884	104286
budget	14.0	15.0	2884	104286
and	15.0	23.0	2884	104286
always	23.0	26.0	2884	104286
white	26.0	30.0	2884	104286
shop	30.0	35.0	2884	104286
is	35.0	39.0	2884	104286
not	39.0	42.0	2884	104286
an	42.0	47.0	2884	104286
acceptable	47.0	50.0	2884	104286
thing	50.0	59.0	2884	104286
we	59.0	72.0	2884	104286
are	72.0	75.0	2884	104286
not	75.0	81.0	2884	104286
having	81.0	86.0	2884	104286
a	86.0	87.0	2884	104286
repeat	87.0	90.0	2884	104286
of	90.0	98.0	2884	104286
last	98.0	99.0	2884	104286
year	99.0	107.0	2884	104286
it	107.0	113.0	2884	104286
was	113.0	114.0	2884	104286
a	114.0	116.0	2884	104286
mess	116.0	123.0	2884	104286
and	123.0	125.0	2884	104286
it	125.0	126.0	2884	104286
was	126.0	128.0	2884	104286
surprisingly	128.0	140.0	2884	104286
boring	140.0	158.0	2884	104286
to	158.0	179.0	2884	104286
be	179.0	182.0	2884	104286
fair	182.0	186.0	2884	104286
which	186.0	264.0	2884	104286
sounds	264.0	273.0	2884	104286
good	273.0	279.0	2884	104286
unfortunately	279.0	299.0	2884	104286
instead	299.0	312.0	2884	104286
did	312.0	347.0	2884	104286
DC's	347.0	353.0	2884	104286
Appropriations	353.0	365.0	2884	104286
bills	365.0	371.0	2884	104286
stripping	371.0	380.0	2884	104286
out	380.0	384.0	2884	104286
anyone	0.0	108.0	2885	215083
to	108.0	110.0	2885	215083
fully	110.0	116.0	2885	215083
listen	116.0	117.0	2885	215083
to	117.0	123.0	2885	215083
him	123.0	126.0	2885	215083
but	126.0	129.0	2885	215083
the	129.0	137.0	2885	215083
second	137.0	213.0	2885	215083
might	0.0	1.0	2886	216463
seem	1.0	4.0	2886	216463
like	4.0	6.0	2886	216463
one	6.0	10.0	2886	216463
of	10.0	12.0	2886	216463
the	12.0	13.0	2886	216463
last	13.0	24.0	2886	216463
if	0.0	44.0	2890	215979
you	44.0	47.0	2890	215979
need	47.0	50.0	2890	215979
any	50.0	55.0	2890	215979
more	55.0	56.0	2890	215979
proof	56.0	62.0	2890	215979
that	62.0	71.0	2890	215979
Jack	71.0	79.0	2890	215979
Muna	79.0	85.0	2890	215979
could	85.0	91.0	2890	215979
not	91.0	94.0	2890	215979
give	94.0	97.0	2890	215979
less	97.0	104.0	2890	215979
off	104.0	107.0	2890	215979
of	107.0	125.0	2890	215979
listen	125.0	134.0	2890	215979
to	134.0	136.0	2890	215979
this	136.0	139.0	2890	215979
after	139.0	154.0	2890	215979
he	154.0	155.0	2890	215979
was	155.0	157.0	2890	215979
arrested	157.0	158.0	2890	215979
he	158.0	167.0	2890	215979
left	167.0	172.0	2890	215979
child	172.0	176.0	2890	215979
in	176.0	176.0	2890	215979
an	176.0	179.0	2890	215979
ambulance	179.0	187.0	2890	215979
claiming	187.0	194.0	2890	215979
exhaustion	194.0	206.0	2890	215979
exhaustion	206.0	218.0	2890	215979
that	218.0	220.0	2890	215979
he	220.0	223.0	2890	215979
been	223.0	224.0	2890	215979
recovered	224.0	232.0	2890	215979
from	232.0	239.0	2890	215979
yeah	0.0	10.0	2891	104411
you're	10.0	22.0	2891	104411
right	22.0	24.0	2891	104411
that's	24.0	33.0	2891	104411
probably	33.0	40.0	2891	104411
not	40.0	43.0	2891	104411
too	43.0	46.0	2891	104411
great.	46.0	52.0	2891	104411
I	52.0	67.0	2891	104411
mean	67.0	70.0	2891	104411
a	70.0	72.0	2891	104411
really	72.0	78.0	2891	104411
great	78.0	84.0	2891	104411
it	84.0	88.0	2891	104411
would	88.0	91.0	2891	104411
be	91.0	91.0	2891	104411
old	91.0	210.0	2891	104411
can	210.0	228.0	2891	104411
you	228.0	229.0	2891	104411
clear	229.0	232.0	2891	104411
all	232.0	249.0	2891	104411
giving	0.0	84.0	2893	214872
money	84.0	88.0	2893	214872
to	88.0	88.0	2893	214872
a	88.0	91.0	2893	214872
two	91.0	97.0	2893	214872
judges	97.0	103.0	2893	214872
wouldn't	103.0	109.0	2893	214872
be	109.0	109.0	2893	214872
acceptable	109.0	114.0	2893	214872
in	114.0	121.0	2893	214872
a	121.0	124.0	2893	214872
state	124.0	129.0	2893	214872
fair	129.0	133.0	2893	214872
squash	133.0	139.0	2893	214872
grow	139.0	144.0	2893	214872
in	144.0	145.0	2893	214872
compensation	145.0	153.0	2893	214872
really	153.0	166.0	2893	214872
gets	166.0	183.0	2893	214872
first	183.0	187.0	2893	214872
place	187.0	192.0	2893	214872
how	192.0	199.0	2893	214872
much	199.0	202.0	2893	214872
money	202.0	207.0	2893	214872
did	207.0	208.0	2893	214872
you	208.0	211.0	2893	214872
give	211.0	213.0	2893	214872
you	213.0	216.0	2893	214872
cuz	216.0	219.0	2893	214872
I	219.0	220.0	2893	214872
know	220.0	223.0	2893	214872
that.	223.0	228.0	2893	214872
Nobody	228.0	232.0	2893	214872
polish	232.0	240.0	2893	214872
it	240.0	244.0	2893	214872
is	244.0	249.0	2893	214872
not	249.0	252.0	2893	214872
the	252.0	253.0	2893	214872
nicest	253.0	258.0	2893	214872
course	258.0	264.0	2893	214872
you're	264.0	265.0	2893	214872
saying	265.0	270.0	2893	214872
this	270.0	270.0	2893	214872
afternoon	270.0	323.0	2893	214872
keep	0.0	6.0	2897	216561
shooting	6.0	11.0	2897	216561
out	11.0	14.0	2897	216561
oil	14.0	25.0	2897	216561
really	0.0	24.0	2898	102424
hope	24.0	27.0	2898	102424
that's	27.0	32.0	2898	102424
also	32.0	39.0	2898	102424
how	39.0	41.0	2898	102424
we	41.0	44.0	2898	102424
report	44.0	50.0	2898	102424
to	50.0	51.0	2898	102424
the	51.0	53.0	2898	102424
weather	53.0	61.0	2898	102424
serious	0.0	0.0	2900	101205
this	0.0	1.0	2900	101205
time	1.0	4.0	2900	101205
take	4.0	12.0	2900	101205
your	12.0	15.0	2900	101205
American	15.0	21.0	2900	101205
history	21.0	22.0	2900	101205
books	22.0	31.0	2900	101205
in	31.0	36.0	2900	101205
the	36.0	37.0	2900	101205
Ministries	37.0	46.0	2900	101205
that	46.0	49.0	2900	101205
was	49.0	55.0	2900	101205
assaulted	55.0	60.0	2900	101205
Tuesday	60.0	73.0	2900	101205
was	0.0	2.0	2901	214704
terrifying	2.0	11.0	2901	214704
in	11.0	46.0	2901	214704
response	46.0	52.0	2901	214704
to	52.0	52.0	2901	214704
that	52.0	55.0	2901	214704
we	55.0	58.0	2901	214704
launched	58.0	61.0	2901	214704
our	61.0	62.0	2901	214704
famous	62.0	70.0	2901	214704
hashtag	70.0	82.0	2901	214704
go	82.0	83.0	2901	214704
get	83.0	88.0	2901	214704
those	88.0	88.0	2901	214704
geckos	88.0	97.0	2901	214704
gotten	97.0	100.0	2901	214704
play	100.0	103.0	2901	214704
in	103.0	106.0	2901	214704
uniting	106.0	124.0	2901	214704
Orphans	124.0	137.0	2901	214704
of	137.0	139.0	2901	214704
Astro	139.0	148.0	2901	214704
reptilian	148.0	157.0	2901	214704
fornication	157.0	169.0	2901	214704
from	169.0	172.0	2901	214704
across	172.0	179.0	2901	214704
the	179.0	182.0	2901	214704
globe	182.0	184.0	2901	214704
and	184.0	196.0	2901	214704
soon	196.0	202.0	2901	214704
off	202.0	205.0	2901	214704
the	205.0	208.0	2901	214704
way	208.0	209.0	2901	214704
it	209.0	227.0	2901	214704
seemed	227.0	236.0	2901	214704
that	236.0	241.0	2901	214704
we	241.0	244.0	2901	214704
were	244.0	245.0	2901	214704
victorious	245.0	248.0	2901	214704
even	248.0	268.0	2901	214704
released	268.0	272.0	2901	214704
a	272.0	275.0	2901	214704
web	275.0	281.0	2901	214704
video	281.0	284.0	2901	214704
announcing	284.0	296.0	2901	214704
the	296.0	299.0	2901	214704
good	299.0	301.0	2901	214704
news	301.0	304.0	2901	214704
Russia	304.0	320.0	2901	214704
has	320.0	332.0	2901	214704
regained	332.0	341.0	2901	214704
communication	341.0	358.0	2901	214704
with	358.0	364.0	2901	214704
the	364.0	367.0	2901	214704
interstellar	367.0	374.0	2901	214704
Oldsmobile	374.0	393.0	2901	214704
call	0.0	10.0	2902	104057
Don	10.0	29.0	2902	104057
song	0.0	3.0	2903	217033
was	3.0	6.0	2903	217033
cool	6.0	12.0	2903	217033
Tik	12.0	18.0	2903	217033
Tok	18.0	23.0	2903	217033
basically	23.0	42.0	2903	217033
the	42.0	47.0	2903	217033
countdown	47.0	57.0	2903	217033
to	57.0	60.0	2903	217033
an	60.0	62.0	2903	217033
explosion	62.0	121.0	2903	217033
that	0.0	2.0	2905	102472
thing	2.0	7.0	2905	102472
Belgium	7.0	14.0	2905	102472
is	14.0	16.0	2905	102472
in	16.0	17.0	2905	102472
it	17.0	31.0	2905	102472
if	31.0	32.0	2905	102472
you	32.0	38.0	2905	102472
watch	38.0	43.0	2905	102472
the	43.0	44.0	2905	102472
news	44.0	49.0	2905	102472
at	49.0	50.0	2905	102472
all	50.0	53.0	2905	102472
lately	53.0	58.0	2905	102472
you	58.0	62.0	2905	102472
cannot	62.0	68.0	2905	102472
have	68.0	73.0	2905	102472
missed	73.0	79.0	2905	102472
what	79.0	80.0	2905	102472
has	80.0	82.0	2905	102472
been	82.0	87.0	2905	102472
is	0.0	38.0	2906	217090
how	38.0	41.0	2906	217090
you	41.0	43.0	2906	217090
end	43.0	50.0	2906	217090
a	50.0	55.0	2906	217090
comprehensive	55.0	67.0	2906	217090
cycling	67.0	79.0	2906	217090
showing	0.0	5.0	2908	103665
up	5.0	7.0	2908	103665
to	7.0	8.0	2908	103665
the	8.0	10.0	2908	103665
polls	10.0	16.0	2908	103665
pretending	16.0	26.0	2908	103665
to	26.0	28.0	2908	103665
be	28.0	29.0	2908	103665
someone	29.0	34.0	2908	103665
they're	34.0	37.0	2908	103665
not	37.0	41.0	2908	103665
which	41.0	49.0	2908	103665
is	49.0	50.0	2908	103665
pretty	50.0	62.0	2908	103665
the	0.0	30.0	2909	216915
American	30.0	40.0	2909	216915
Healthcare	40.0	45.0	2909	216915
Act	45.0	93.0	2909	216915
this	0.0	1.0	2910	102060
is	1.0	6.0	2910	102060
dr.	6.0	10.0	2910	102060
pepper	10.0	16.0	2910	102060
you	16.0	28.0	2910	102060
can	28.0	31.0	2910	102060
pretend	31.0	36.0	2910	102060
it's	36.0	37.0	2910	102060
the	37.0	40.0	2910	102060
same	40.0	45.0	2910	102060
thing	45.0	45.0	2910	102060
everyone	45.0	58.0	2910	102060
knows	58.0	64.0	2910	102060
it's	64.0	66.0	2910	102060
worse	66.0	73.0	2910	102060
American	73.0	97.0	2910	102060
Samoans	97.0	105.0	2910	102060
actually	105.0	112.0	2910	102060
suing	112.0	120.0	2910	102060
the	120.0	123.0	2910	102060
government	123.0	127.0	2910	102060
to	127.0	132.0	2910	102060
change	132.0	135.0	2910	102060
this	135.0	138.0	2910	102060
rule	138.0	142.0	2910	102060
ministration	142.0	165.0	2910	102060
house	165.0	169.0	2910	102060
full	169.0	174.0	2910	102060
of	174.0	175.0	2910	102060
them	175.0	177.0	2910	102060
exciting	177.0	190.0	2910	102060
the	190.0	193.0	2910	102060
insular	193.0	199.0	2910	102060
cases	199.0	201.0	2910	102060
from	201.0	210.0	2910	102060
earlier	210.0	217.0	2910	102060
which	217.0	225.0	2910	102060
suggested	225.0	232.0	2910	102060
American	232.0	240.0	2910	102060
Samoans	240.0	249.0	2910	102060
like	249.0	256.0	2910	102060
all	256.0	259.0	2910	102060
residents	259.0	267.0	2910	102060
of	267.0	270.0	2910	102060
the	270.0	271.0	2910	102060
territories	271.0	280.0	2910	102060
can	280.0	286.0	2910	102060
be	286.0	288.0	2910	102060
given	288.0	291.0	2910	102060
a	291.0	292.0	2910	102060
few	292.0	295.0	2910	102060
rights	295.0	304.0	2910	102060
because	304.0	312.0	2910	102060
they	312.0	313.0	2910	102060
belonged	313.0	316.0	2910	102060
to	316.0	321.0	2910	102060
alien	321.0	330.0	2910	102060
races	330.0	334.0	2910	102060
different	334.0	348.0	2910	102060
from	348.0	352.0	2910	102060
us	352.0	357.0	2910	102060
in	357.0	366.0	2910	102060
to	0.0	8.0	2911	215732
the	8.0	10.0	2911	215732
Chinese	10.0	16.0	2911	215732
government	16.0	20.0	2911	215732
meanwhile	20.0	34.0	2911	215732
the	34.0	37.0	2911	215732
Dalai	37.0	43.0	2911	215732
Lama	43.0	45.0	2911	215732
understandably	45.0	61.0	2911	215732
he's	61.0	68.0	2911	215732
pretty	68.0	75.0	2911	215732
pissed	75.0	79.0	2911	215732
off	79.0	86.0	2911	215732
sell	0.0	78.0	2913	105915
out	78.0	84.0	2913	105915
that's	84.0	99.0	2913	105915
what	99.0	100.0	2913	105915
really	100.0	103.0	2913	105915
think	103.0	108.0	2913	105915
I'm	108.0	111.0	2913	105915
desperate	111.0	115.0	2913	105915
to	115.0	118.0	2913	105915
bone	118.0	126.0	2913	105915
on	126.0	127.0	2913	105915
an	127.0	130.0	2913	105915
online	130.0	135.0	2913	105915
dating	135.0	139.0	2913	105915
profile	139.0	151.0	2913	105915
or	151.0	165.0	2913	105915
concept	0.0	123.0	2917	214812
of	123.0	126.0	2917	214812
up	126.0	150.0	2917	214812
so	150.0	165.0	2917	214812
you	165.0	168.0	2917	214812
know	168.0	169.0	2917	214812
that	169.0	175.0	2917	214812
case	175.0	180.0	2917	214812
is	180.0	183.0	2917	214812
still	183.0	186.0	2917	214812
in	186.0	187.0	2917	214812
the	187.0	189.0	2917	214812
courts	189.0	193.0	2917	214812
and	193.0	196.0	2917	214812
agents	196.0	202.0	2917	214812
can	202.0	204.0	2917	214812
sometimes	204.0	210.0	2917	214812
feel	210.0	213.0	2917	214812
threatened	213.0	222.0	2917	214812
by	222.0	223.0	2917	214812
rock-throwing	223.0	231.0	2917	214812
but	231.0	243.0	2917	214812
it	243.0	247.0	2917	214812
is	247.0	249.0	2917	214812
concluded	249.0	340.0	2917	214812
that	340.0	345.0	2917	214812
too	345.0	355.0	2917	214812
many	355.0	358.0	2917	214812
cases	358.0	367.0	2917	214812
do	367.0	372.0	2917	214812
not	372.0	375.0	2917	214812
appear	375.0	379.0	2917	214812
to	379.0	381.0	2917	214812
meet	381.0	384.0	2917	214812
the	384.0	385.0	2917	214812
test	385.0	390.0	2917	214812
of	390.0	391.0	2917	214812
objective	391.0	400.0	2917	214812
reasonableness	400.0	405.0	2917	214812
with	405.0	417.0	2917	214812
regard	417.0	421.0	2917	214812
to	421.0	423.0	2917	214812
the	423.0	424.0	2917	214812
use	424.0	426.0	2917	214812
of	426.0	430.0	2917	214812
deadly	430.0	438.0	2917	214812
force	438.0	438.0	2917	214812
which	438.0	445.0	2917	214812
holyshit	445.0	507.0	2917	214812
you	507.0	519.0	2917	214812
that's	0.0	13.0	2920	214282
what	13.0	18.0	2920	214282
insurance	18.0	22.0	2920	214282
is	22.0	31.0	2920	214282
for	31.0	39.0	2920	214282
Holly	0.0	7.0	2922	103054
because	7.0	10.0	2922	103054
rightfully	10.0	19.0	2922	103054
he	19.0	25.0	2922	103054
does	25.0	30.0	2922	103054
not	30.0	31.0	2922	103054
watch	31.0	36.0	2922	103054
this	36.0	39.0	2922	103054
show	39.0	43.0	2922	103054
there	43.0	58.0	2922	103054
is	58.0	61.0	2922	103054
there	61.0	66.0	2922	103054
is	66.0	67.0	2922	103054
one	67.0	70.0	2922	103054
small	70.0	73.0	2922	103054
why	73.0	79.0	2922	103054
we	79.0	84.0	2922	103054
wanted	84.0	87.0	2922	103054
to	87.0	90.0	2922	103054
try	90.0	91.0	2922	103054
and	91.0	93.0	2922	103054
sneak	93.0	97.0	2922	103054
some	97.0	102.0	2922	103054
useful	102.0	108.0	2922	103054
facts	108.0	114.0	2922	103054
into	114.0	120.0	2922	103054
his	120.0	121.0	2922	103054
media.	121.0	174.0	2922	103054
information	174.0	187.0	2922	103054
on	187.0	193.0	2922	103054
creating	193.0	208.0	2922	103054
a	208.0	210.0	2922	103054
series	210.0	216.0	2922	103054
of	216.0	217.0	2922	103054
commercials	217.0	220.0	2922	103054
in	220.0	232.0	2922	103054
an	232.0	234.0	2922	103054
attempt	234.0	238.0	2922	103054
to	238.0	238.0	2922	103054
bring	238.0	240.0	2922	103054
him	240.0	244.0	2922	103054
up	244.0	246.0	2922	103054
to	246.0	247.0	2922	103054
speed	247.0	249.0	2922	103054
on	249.0	261.0	2922	103054
This	261.0	262.0	2922	103054
American	262.0	265.0	2922	103054
Life	265.0	304.0	2922	103054
we	304.0	324.0	2922	103054
know	324.0	328.0	2922	103054
he	328.0	331.0	2922	103054
wants	331.0	336.0	2922	103054
his	336.0	343.0	2922	103054
like	0.0	23.0	2923	215875
a	23.0	25.0	2923	215875
sex	25.0	32.0	2923	215875
offender	32.0	38.0	2923	215875
when	38.0	43.0	2923	215875
he	43.0	44.0	2923	215875
clearly	44.0	53.0	2923	215875
isn't	53.0	59.0	2923	215875
one	59.0	64.0	2923	215875
it's	64.0	71.0	2923	215875
move	71.0	76.0	2923	215875
that's	76.0	77.0	2923	215875
now	77.0	80.0	2923	215875
commonly	80.0	86.0	2923	215875
known	86.0	91.0	2923	215875
as	91.0	94.0	2923	215875
I	94.0	95.0	2923	215875
traversed	95.0	106.0	2923	215875
Crosby	106.0	113.0	2923	215875
when	113.0	206.0	2923	215875
a	206.0	206.0	2923	215875
clinic	206.0	218.0	2923	215875
I	0.0	4.0	2924	216933
understand	4.0	13.0	2924	216933
if	13.0	30.0	2924	216933
popular	0.0	2.0	2925	103376
than	2.0	3.0	2925	103376
I	3.0	6.0	2925	103376
used	6.0	27.0	2925	103376
to	27.0	29.0	2925	103376
be	29.0	30.0	2925	103376
between	30.0	81.0	2925	103376
2004	81.0	102.0	2925	103376
and	102.0	108.0	2925	103376
2014	108.0	122.0	2925	103376
newspapers	122.0	135.0	2925	103376
Games	135.0	140.0	2925	103376
2	140.0	144.0	2925	103376
billion	144.0	152.0	2925	103376
dollars	152.0	159.0	2925	103376
in	159.0	165.0	2925	103376
online	165.0	173.0	2925	103376
ad	173.0	182.0	2925	103376
Revenue	182.0	188.0	2925	103376
unfortunately	188.0	198.0	2925	103376
in	198.0	201.0	2925	103376
that	201.0	203.0	2925	103376
same.	203.0	216.0	2925	103376
They	216.0	222.0	2925	103376
lost	222.0	225.0	2925	103376
30	225.0	240.0	2925	103376
billion	240.0	246.0	2925	103376
dollars	246.0	251.0	2925	103376
in	251.0	258.0	2925	103376
Prince	258.0	264.0	2925	103376
Revenue	264.0	269.0	2925	103376
so	269.0	272.0	2925	103376
that's	272.0	275.0	2925	103376
like	275.0	278.0	2925	103376
finding	278.0	282.0	2925	103376
a	282.0	284.0	2925	103376
lucky	284.0	290.0	2925	103376
penny	290.0	294.0	2925	103376
crime	0.0	8.0	2926	103666
you	8.0	14.0	2926	103666
have	14.0	18.0	2926	103666
and	0.0	13.0	2927	216029
then	13.0	16.0	2927	216029
there	16.0	23.0	2927	216029
was	23.0	30.0	2927	216029
hello	0.0	3.0	2928	102627
and	3.0	6.0	2928	102627
welcome	6.0	9.0	2928	102627
to	9.0	12.0	2928	102627
this	12.0	15.0	2928	102627
regular	15.0	22.0	2928	102627
car	22.0	25.0	2928	102627
wash	25.0	30.0	2928	102627
that's	30.0	31.0	2928	102627
definitely	31.0	40.0	2928	102627
not	40.0	43.0	2928	102627
laundering	43.0	48.0	2928	102627
money	48.0	52.0	2928	102627
for	52.0	55.0	2928	102627
my	55.0	57.0	2928	102627
math	57.0	61.0	2928	102627
lab	61.0	64.0	2928	102627
welcome	64.0	73.0	2928	102627
welcome	73.0	120.0	2928	102627
received	0.0	2.0	2929	103899
the	2.0	4.0	2929	103899
exact	4.0	10.0	2929	103899
same	10.0	13.0	2929	103899
sentence	13.0	22.0	2929	103899
as	22.0	23.0	2929	103899
would	23.0	28.0	2929	103899
an	28.0	31.0	2929	103899
airplane	31.0	37.0	2929	103899
hijacking	37.0	50.0	2929	103899
Charles	50.0	56.0	2929	103899
rapin	56.0	61.0	2929	103899
terrorist	61.0	73.0	2929	103899
a	73.0	77.0	2929	103899
person	77.0	85.0	2929	103899
so	85.0	92.0	2929	103899
evil	92.0	98.0	2929	103899
I	98.0	104.0	2929	103899
legitimately	104.0	113.0	2929	103899
don't	113.0	118.0	2929	103899
know	118.0	121.0	2929	103899
if	121.0	124.0	2929	103899
one	124.0	127.0	2929	103899
has	127.0	128.0	2929	103899
ever	128.0	133.0	2929	103899
existed	133.0	137.0	2929	103899
since	137.0	283.0	2929	103899
we	283.0	284.0	2929	103899
hung	284.0	287.0	2929	103899
over	287.0	292.0	2929	103899
sentencing	292.0	301.0	2929	103899
power	301.0	305.0	2929	103899
to	305.0	308.0	2929	103899
prosecute	308.0	314.0	2929	103899
Olsen	0.0	30.0	2930	103269
twins	30.0	34.0	2930	103269
none	34.0	43.0	2930	103269
of	43.0	45.0	2930	103269
them	45.0	48.0	2930	103269
all	48.0	52.0	2930	103269
but	52.0	210.0	2930	103269
it	210.0	213.0	2930	103269
is	213.0	214.0	2930	103269
a	214.0	216.0	2930	103269
huge	216.0	226.0	2930	103269
stretch	226.0	240.0	2930	103269
to	240.0	246.0	2930	103269
get	246.0	247.0	2930	103269
from	247.0	252.0	2930	103269
there	252.0	255.0	2930	103269
to	255.0	262.0	2930	103269
an	262.0	265.0	2930	103269
agency-wide	265.0	276.0	2930	103269
conspiracy	276.0	288.0	2930	103269
to	288.0	291.0	2930	103269
bring	291.0	294.0	2930	103269
him	294.0	295.0	2930	103269
down	295.0	301.0	2930	103269
but	301.0	307.0	2930	103269
the	307.0	310.0	2930	103269
problem	310.0	316.0	2930	103269
is	316.0	318.0	2930	103269
there	318.0	327.0	2930	103269
is	327.0	330.0	2930	103269
real	330.0	334.0	2930	103269
power	334.0	339.0	2930	103269
in	339.0	348.0	2930	103269
hearing	348.0	352.0	2930	103269
you	352.0	355.0	2930	103269
a	355.0	355.0	2930	103269
trusted	355.0	368.0	2930	103269
they	0.0	18.0	2932	215414
are	18.0	20.0	2932	215414
clearly	20.0	29.0	2932	215414
not	29.0	33.0	2932	215414
need	33.0	78.0	2932	215414
an	78.0	87.0	2932	215414
effective	87.0	95.0	2932	215414
police	95.0	98.0	2932	215414
force	98.0	102.0	2932	215414
for	102.0	107.0	2932	215414
the	107.0	110.0	2932	215414
house	110.0	114.0	2932	215414
that	114.0	119.0	2932	215414
relationship	119.0	128.0	2932	215414
was	128.0	129.0	2932	215414
best	129.0	135.0	2932	215414
summed	135.0	140.0	2932	215414
up	140.0	149.0	2932	215414
she	0.0	22.0	2934	216180
will	22.0	23.0	2934	216180
see	23.0	28.0	2934	216180
almost	28.0	46.0	2934	216180
every	46.0	53.0	2934	216180
step	53.0	61.0	2934	216180
of	61.0	62.0	2934	216180
how	62.0	64.0	2934	216180
this	64.0	67.0	2934	216180
industry	67.0	73.0	2934	216180
is	73.0	76.0	2934	216180
allowed	76.0	80.0	2934	216180
to	80.0	82.0	2934	216180
operate	82.0	86.0	2934	216180
is	86.0	91.0	2934	216180
problematic	91.0	101.0	2934	216180
you	101.0	148.0	2934	216180
have	148.0	151.0	2934	216180
$1,000	151.0	163.0	2934	216180
you	163.0	179.0	2934	216180
can't	179.0	184.0	2934	216180
pay	184.0	187.0	2934	216180
at	187.0	191.0	2934	216180
a	191.0	191.0	2934	216180
certain	191.0	196.0	2934	216180
point	196.0	200.0	2934	216180
you'll	200.0	211.0	2934	216180
Bank	211.0	217.0	2934	216180
might	217.0	226.0	2934	216180
write	226.0	235.0	2934	216180
off	235.0	239.0	2934	216180
the	239.0	242.0	2934	216180
$4,000	242.0	257.0	2934	216180
on	257.0	262.0	2934	216180
