chunk	speaker	trigger	Word	start_time_mod	end_time_mod	video_link	handedness_left	handedness_right	handedness_both	shape_straight	shape_arced	direction_upward	direction_downward	directon_leftward	direction_rightward	axis_vertical	axis_horizontal
2657	oliver	from-to	records	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	of	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	people	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	convicted	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	of	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	low-level	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	marijuana	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	offenses	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	in	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	the	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	past	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	and	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	all	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	of	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	this	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	I	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	know	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	it's	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	a	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	lot	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	of	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	work	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	which	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	is	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	why	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	we	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	should	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	really	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	stop	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	right	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	now	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	because	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	I	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	would	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	argue	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	that	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	it	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	is	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	absolutely	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	worth	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	it	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	for	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	Big	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	Lots	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	Brandon	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	Coates	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	at	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	the	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	people	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	like	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	Johnny	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	belt	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	you	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	about	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	smokes	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	too	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	full	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	for	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	Greg	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	who	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	is	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	being	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	freaking	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	the	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	fuck	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	out	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	this	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	whole	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	time	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	I	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	can	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	see	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	you	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	Greg	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	and	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	I	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	can	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	hear	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	your	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2657	oliver	from-to	thoughts	00:16:04	00:16:43	http://www.youtube.com/watch?v=BcR_Wg42dv8	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	put	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	put	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	the	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	sheer	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	amount	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	of	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	time	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	politicians	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	spend	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	fundraising	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	it's	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	not	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	just	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	embarrassing	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	it's	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	horrifying	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	sounds	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	like	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	the	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	members	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	who	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	spend	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	anywhere	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	from	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	25	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	to	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	50%	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	of	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	their	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	time	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	on	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	it	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	but	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	former	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	Senate	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	Majority	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	Leader	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	Tom	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	daschle	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	wants	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	gas	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	that	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	in	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	the	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	two	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	years	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	before	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	an	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	election	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	Senate	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
2772	oliver	from-to	this	00:02:39	00:02:57	http://www.youtube.com/watch?v=Ylomy1Aw9Hk	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	even	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	talkin	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	about	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	me	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	only	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	one	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	major	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	International	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	humiliation	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	from	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	recent	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	history	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	comes	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	to	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	mind	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	and	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	it's	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	the	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	one	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	standing	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	behind.	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	Posey	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	I'm	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	just	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	going	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	to	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	pick	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	up	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	the	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	mantle	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	of	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	people	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	who	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	actually	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	like	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	living	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3311	oliver	from-to	here	00:09:25	00:09:45	http://www.youtube.com/watch?v=BUCnjlTfXDw	0	0	0	0	0	0	0	0	0	0	0
3396	oliver	from-to	receiving	00:01:49	00:02:09	http://www.youtube.com/watch?v=K4NRJoCNHIs	0	0	0	0	0	0	0	0	0	0	0
3396	oliver	from-to	what's	00:01:49	00:02:09	http://www.youtube.com/watch?v=K4NRJoCNHIs	0	0	0	0	0	0	0	0	0	0	0
3396	oliver	from-to	from	00:01:49	00:02:09	http://www.youtube.com/watch?v=K4NRJoCNHIs	0	0	0	0	0	0	0	0	0	0	0
3396	oliver	from-to	distant	00:01:49	00:02:09	http://www.youtube.com/watch?v=K4NRJoCNHIs	0	0	0	0	0	0	0	0	0	0	0
3396	oliver	from-to	relatives	00:01:49	00:02:09	http://www.youtube.com/watch?v=K4NRJoCNHIs	0	0	0	0	0	0	0	0	0	0	0
3396	oliver	from-to	easy	00:01:49	00:02:09	http://www.youtube.com/watch?v=K4NRJoCNHIs	0	0	0	0	0	0	0	0	0	0	0
3396	oliver	from-to	to	00:01:49	00:02:09	http://www.youtube.com/watch?v=K4NRJoCNHIs	0	0	0	0	0	0	0	0	0	0	0
3396	oliver	from-to	see	00:01:49	00:02:09	http://www.youtube.com/watch?v=K4NRJoCNHIs	0	0	0	0	0	0	0	0	0	0	0
3396	oliver	from-to	why	00:01:49	00:02:09	http://www.youtube.com/watch?v=K4NRJoCNHIs	0	0	0	0	0	0	0	0	0	0	0
3396	oliver	from-to	drones	00:01:49	00:02:09	http://www.youtube.com/watch?v=K4NRJoCNHIs	0	0	0	0	0	0	0	0	0	0	0
3396	oliver	from-to	are	00:01:49	00:02:09	http://www.youtube.com/watch?v=K4NRJoCNHIs	0	0	0	0	0	0	0	0	0	0	0
3396	oliver	from-to	so	00:01:49	00:02:09	http://www.youtube.com/watch?v=K4NRJoCNHIs	0	0	0	0	0	0	0	0	0	0	0
3396	oliver	from-to	popular	00:01:49	00:02:09	http://www.youtube.com/watch?v=K4NRJoCNHIs	0	0	0	0	0	0	0	0	0	0	0
3396	oliver	from-to	they	00:01:49	00:02:09	http://www.youtube.com/watch?v=K4NRJoCNHIs	0	0	0	0	0	0	0	0	0	0	0
3396	oliver	from-to	cost	00:01:49	00:02:09	http://www.youtube.com/watch?v=K4NRJoCNHIs	0	0	0	0	0	0	0	0	0	0	0
3396	oliver	from-to	less	00:01:49	00:02:09	http://www.youtube.com/watch?v=K4NRJoCNHIs	0	0	0	0	0	0	0	0	0	0	0
